30.441505, 1.0, 0.0, 0.01
30.451721, 1.0, 0.0, 0.01
30.462877, 1.0, 0.0, 0.01
30.473975, 1.0, 0.0, 0.01
30.489363, 1.0, 1212.366134572641, 0.01
30.501467, 1.0, 1212.366134572641, 0.01
30.511664, 1.0, 1212.366134572641, 0.01
30.521281, 1.0, 1456.876456876457, 0.01
30.531643, 1.0, 1456.876456876457, 0.01
30.541812, 1.0, 1456.876456876457, 0.01
30.551218, 1.0, 1456.876456876457, 0.01
30.56324, 1.0, 1661.4055490945339, 0.01
30.576239, 1.0, 1661.4055490945339, 0.01
30.583272, 1.0, 1661.4055490945339, 0.01
30.599949, 1.0, 1832.9565589295535, 0.01
30.609528, 1.0, 1832.9565589295535, 0.01
30.621709, 1.0, 1982.5535289452816, 0.01
30.631224, 1.0, 1982.5535289452816, 0.01
30.643404, 1.0, 1982.5535289452816, 0.01
30.653589, 1.0, 2128.4143313231643, 0.01
30.665144, 1.0, 2128.4143313231643, 0.01
30.678487, 1.0, 2253.0980097634247, 0.01
30.685438, 1.0, 2253.0980097634247, 0.01
30.701398, 1.0, 2368.7327279905253, 0.01
30.71165, 1.0, 2368.7327279905253, 0.01
30.721409, 1.0, 2368.7327279905253, 0.01
30.731585, 1.0, 2469.5423114916034, 0.01
30.74129, 1.0, 2469.5423114916034, 0.01
30.751595, 1.0, 2566.295979469632, 0.01
30.761485, 1.0, 2566.295979469632, 0.01
30.771561, 1.0, 2670.2269692923896, 0.01
30.781269, 1.0, 2670.2269692923896, 0.01
30.791044, 1.0, 2765.4867256637167, 0.01
30.807897, 1.0, 2765.4867256637167, 0.01
30.82032, 1.0, 2833.3962976955045, 0.01
30.83063, 1.0, 2833.3962976955045, 0.01
30.84021, 1.0, 2923.9766081871344, 0.01
30.85062, 1.0, 2923.9766081871344, 0.01
30.860596, 1.0, 2999.1002699190244, 0.01
30.870142, 1.0, 2999.1002699190244, 0.01
30.88225, 1.0, 3079.1337370419787, 0.01
30.893467, 1.0, 3142.0192710515294, 0.01
30.90258, 1.0, 3142.0192710515294, 0.01
30.919354, 1.0, 3208.5561497326203, 0.01
30.926273, 1.0, 3208.5561497326203, 0.01
30.939155, 1.0, 3275.8244158113125, 0.01
30.949619, 1.0, 3347.0936070512103, 0.01
30.95927, 1.0, 3347.0936070512103, 0.01
30.969594, 1.0, 3396.354579418091, 0.01
30.979223, 1.0, 3396.354579418091, 0.01
30.989595, 1.0, 3447.0872113064456, 0.01
31.001658, 1.0, 3526.093088857546, 0.01
31.011119, 1.0, 3526.093088857546, 0.01
31.02775, 1.0, 3553.239369892218, 0.01
31.040006, 1.0, 3608.805485384338, 0.01
31.049441, 1.0, 3666.1371135280465, 0.01
31.061766, 1.0, 3666.1371135280465, 0.01
31.072039, 1.0, 3723.9324726911614, 0.01
31.08418, 1.0, 3755.6334501752626, 0.01
31.09758, 1.0, 3817.765334690761, 0.01
31.104396, 1.0, 3817.765334690761, 0.01
31.117311, 1.0, 3881.9875776397516, 0.01
31.124421, 1.0, 3881.9875776397516, 0.01
31.140377, 1.0, 3881.9875776397516, 0.01
31.150559, 1.0, 3948.4074756514874, 0.01
31.160298, 1.0, 3980.363539869975, 0.01
31.170586, 1.0, 3980.363539869975, 0.01
31.180591, 1.0, 4017.1397964649173, 0.01
31.190585, 1.0, 4088.3074407195422, 0.01
31.200226, 1.0, 4088.3074407195422, 0.01
31.210832, 1.0, 4086.636697997548, 0.01
31.220534, 1.0, 4162.042175360711, 0.01
31.230721, 1.0, 4162.042175360711, 0.01
31.240414, 1.0, 4162.042175360711, 0.01
31.257125, 1.0, 4197.565412061005, 0.01
31.264211, 1.0, 4277.769855981748, 0.01
31.27746, 1.0, 4275.94070695553, 0.01
31.284293, 1.0, 4275.94070695553, 0.01
31.297569, 1.0, 4317.789291882556, 0.01
31.304536, 1.0, 4358.564579398518, 0.01
31.317523, 1.0, 4356.033105851605, 0.01
31.324559, 1.0, 4356.033105851605, 0.01
31.337317, 1.0, 4442.47001332741, 0.01
31.344284, 1.0, 4440.497335701599, 0.01
31.36029, 1.0, 4485.645933014353, 0.01
31.370153, 1.0, 4482.9647340107595, 0.01
31.380054, 1.0, 4482.9647340107595, 0.01
31.390641, 1.0, 4529.669334138607, 0.01
31.400423, 1.0, 4572.473708276178, 0.01
31.410699, 1.0, 4574.5654162854535, 0.01
31.420497, 1.0, 4617.515776512237, 0.01
31.430745, 1.0, 4617.515776512237, 0.01
31.440424, 1.0, 4667.081518357188, 0.01
31.450627, 1.0, 4667.081518357188, 0.01
31.460399, 1.0, 4712.53534401508, 0.01
31.477164, 1.0, 4714.757190004715, 0.01
31.484101, 1.0, 4760.393525864804, 0.01
31.497686, 1.0, 4763.41695776437, 0.01
31.504687, 1.0, 4763.41695776437, 0.01
31.517498, 1.0, 4810.776138550353, 0.01
31.524366, 1.0, 4813.091609176961, 0.01
31.537514, 1.0, 4860.6610499027865, 0.01
31.544644, 1.0, 4860.6610499027865, 0.01
31.557321, 1.0, 4861.448711716092, 0.01
31.564409, 1.0, 4915.615271178109, 0.01
31.580507, 1.0, 4912.395611593254, 0.01
31.590585, 1.0, 4915.615271178109, 0.01
31.600562, 1.0, 4966.065220989902, 0.01
31.610716, 1.0, 5022.601707684581, 0.01
31.620646, 1.0, 4965.24329692155, 0.01
31.630659, 1.0, 5077.860528097495, 0.01
31.640412, 1.0, 5077.860528097495, 0.01
31.650661, 1.0, 5020.080321285141, 0.01
31.660576, 1.0, 5074.424898511502, 0.01
31.670634, 1.0, 5077.860528097495, 0.01
31.680431, 1.0, 5131.7139924734865, 0.01
31.697308, 1.0, 5134.348793428034, 0.01
31.704312, 1.0, 5130.83632632119, 0.01
31.717782, 1.0, 5189.413596263623, 0.01
31.724891, 1.0, 5192.107995846313, 0.01
31.737038, 1.0, 5188.516084399862, 0.01
31.744117, 1.0, 5188.516084399862, 0.01
31.758666, 1.0, 5189.413596263623, 0.01
31.765517, 1.0, 5251.181515841064, 0.01
31.778526, 1.0, 5247.507433968865, 0.01
31.785511, 1.0, 5311.6147308781865, 0.01
31.802236, 1.0, 5308.794903556893, 0.01
31.812979, 1.0, 5307.855626326964, 0.01
31.822827, 1.0, 5311.6147308781865, 0.01
31.832762, 1.0, 5370.569280343717, 0.01
31.841961, 1.0, 5307.855626326964, 0.01
31.853083, 1.0, 5436.7524465386, 0.01
31.862037, 1.0, 5370.569280343717, 0.01
31.87307, 1.0, 5432.8141977544365, 0.01
31.882283, 1.0, 5373.455131649651, 0.01
31.893119, 1.0, 5373.455131649651, 0.01
31.902225, 1.0, 5498.533724340176, 0.01
31.919351, 1.0, 5436.7524465386, 0.01
31.92604, 1.0, 5436.7524465386, 0.01
31.9393, 1.0, 5497.526113249038, 0.01
31.949606, 1.0, 5567.928730512249, 0.01
31.959202, 1.0, 5498.533724340176, 0.01
